Name;Globale ID;Teilort;Zusatz
Barbarossasee;de:08117:1050;Göppingen;
Hailingstraße;de:08117:1051;Göppingen;
Mörikestraße;de:08117:1053;Göppingen;Göppingen
Wilhelmshilfe;de:08117:1056;Göppingen;Göppingen
Schützenstraße;de:08117:1057;Göppingen;Göppingen
Kornhausplatz;de:08117:1058;Göppingen;
Storchen;de:08117:1059;Göppingen;
Vordere Karlstraße;de:08117:1060;Göppingen;
Wertstoffhof;de:08117:1061;Göppingen;
Lenbachstraße;de:08117:1062;Göppingen;
Gartenfreunde;de:08117:1064;Göppingen;
Heubachstraße;de:08117:1065;Göppingen;
Schurwaldweg;de:08117:1100;Birenbach;
Geißberg;de:08117:1101;Birenbach;
Rathaus;de:08117:1102;Birenbach;Birenbach
Bahnhofstraße;de:08117:1103;Birenbach;Birenbach
Krettenhof;de:08117:1104;Göppingen;
Schützenhof;de:08117:1105;Wäschenbeuren;
Marktplatz;de:08117:1106;Wäschenbeuren;Wäschenbeuren
Bahnhofstraße;de:08117:1107;Wäschenbeuren;Wäschenbeuren
Schillerstraße;de:08117:1108;Wäschenbeuren;Wäschenbeuren
Friedhof;de:08117:1109;Wäschenbeuren;Wäschenbeuren
Siemensstraße;de:08117:1136;Wangen (GP);Wangen (GP)
Hauffstraße;de:08117:1201;Rechberghausen;Rechberghausen
Kesseltobelstraße;de:08117:1203;Faurndau;
Maybachstraße;de:08117:1204;Rechberghausen;Rechberghausen
Wäscherhofstraße;de:08117:1205;Wäschenbeuren;
Ortsmitte;de:08117:1206;Maitis;Maitis
Ziegerhof;de:08117:1207;Lenglingen;
Ortsmitte;de:08117:1208;Lenglingen;Lenglingen
Hirschhof;de:08117:11209;Lenglingen;
Stuifenstraße;de:08117:1225;Maitis;Maitis
Limesweg;de:08117:1216;Maitis;Maitis
Salamanderstraße;de:08117:1220;Faurndau;
Stauferweg;de:08117:1226;Maitis;
Waldcafe Wannenhof;de:08117:1302;Göppingen;
Abzweig Hohrein;de:08117:1303;Göppingen;
Rathaus/Dorfplatz;de:08117:1304;Hohenstaufen;
Jugendherberge;de:08117:1305;Hohenstaufen;Hohenstaufen
Reichsdorfstraße;de:08117:1306;Hohenstaufen;
Sternkreuzung;de:08117:2001;Göppingen;
Märklineum;de:08117:2002;Göppingen;
Boehringer Areal;de:08117:2003;Göppingen;
Lehlestraße;de:08117:2004;Faurndau;
Goethestr.;de:08117:2005;Faurndau;
Mercedesstr.;de:08117:2007;Uhingen;
Fa. Allgaier;de:08117:2008;Uhingen;
Hieberschule;de:08117:2009;Uhingen;
Schulstraße;de:08117:2039;Uhingen;Uhingen
Uditorium;de:08117:2011;Uhingen;
Ziegelbergweg;de:08117:2012;Uhingen;
Marienstraße;de:08117:2042;Uhingen;Uhingen
Staufenstraße;de:08117:2015;Albershausen;Albershausen
Waldeckstraße;de:08117:2016;Albershausen;Albershausen
Am Brünnele;de:08117:2018;Albershausen;
Finkenweg;de:08117:2019;Albershausen;Albershausen
Im Morgen;de:08117:2020;Albershausen;
Gemeindeländerweg;de:08117:2021;Albershausen;
Industriegebiet;de:08117:2023;Albershausen;Albershausen
Frühlingstraße;de:08117:2024;Albershausen;Albershausen
Lenaustraße;de:08117:2026;Albershausen;
Turnhalle;de:08117:2029;Uhingen;Uhingen
Freibad;de:08117:2030;Uhingen;Uhingen
Veilchenstraße;de:08117:2032;Holzhausen (Uhingen);
Festhalle;de:08117:2033;Holzhausen (Uhingen);Holzhausen (Uhingen)
Am Wiesenbach;de:08117:2034;Holzhausen (Uhingen);
Seestraße;de:08117:2035;Uhingen;Uhingen
Fabrikstraße;de:08117:2036;Uhingen;Uhingen
Bleicherei;de:08117:2037;Uhingen;
Fischstraße;de:08117:2038;Göppingen;
Einfeldstraße;de:08117:2040;Holzhausen (Uhingen);
Ortsmitte;de:08117:2044;Albershausen;Albershausen
Bünzwanger Straße;de:08117:2045;Albershausen;Albershausen
Zeller Straße;de:08117:2050;Hattenhofen;Hattenhofen
Bruckwiesenstraße;de:08117:2051;Hattenhofen;
Rathaus;de:08117:2052;Hattenhofen;Hattenhofen
Hauptstraße;de:08117:2053;Hattenhofen;Hattenhofen
Friedhof;de:08117:2054;Hattenhofen;Hattenhofen
Graubachtal;de:08117:2059;Hattenhofen;
Bürgerhaus;de:08117:2061;Aichelberg (GP);Aichelberg (GP)
Kreuzung;de:08117:2060;Aichelberg (GP);Aichelberg (GP)
Bruckwiesen Spielplatz;de:08117:2062;Hattenhofen;
Falkenstraße;de:08117:2098;Jebenhausen;
Kleingartenanlage;de:08117:2099;Jebenhausen;
Herdweg;de:08117:2100;Jebenhausen;Jebenhausen
Linde;de:08117:2101;Jebenhausen;Jebenhausen
Alte Kirche;de:08117:2102;Jebenhausen;
Bezirksamt;de:08117:2103;Bezgenriet;Bezgenriet
Schopflenberg;de:08117:2104;Bezgenriet;
Bahnhofsallee;de:08117:2106;Bad Boll;
Ortsmitte;de:08117:2107;Bad Boll;Bad Boll
Gruibinger Straße;de:08117:2108;Bad Boll;
Eichhalde;de:08117:2109;Bad Boll;
Eckwälden Ortseingang;de:08117:2111;Bad Boll;
Göppinger Straße;de:08117:2117;Zell (A);Zell (A)
Schillerstraße;de:08117:2113;Zell (A);Zell (A)
Katholische Kirche;de:08117:2114;Zell (A);Zell (A)
Kirchheimer Straße;de:08117:2115;Zell (A);Zell (A)
Weilheimer Straße;de:08117:2116;Zell (A);
Industriegebiet Süd;de:08117:2118;Jebenhausen;
WALA;de:08117:2119;Bad Boll;
Sudetenstraße;de:08117:2151;Jebenhausen;Jebenhausen
Vorderer Berg;de:08117:2152;Jebenhausen;
Fasanenstraße;de:08117:2153;Jebenhausen;
Wasenstraße;de:08117:2154;Jebenhausen;Jebenhausen
Waldeckschule;de:08117:2155;Jebenhausen;
Reustadt;de:08117:2156;Hattenhofen;
Burgstall;de:08117:2157;Uhingen;
Heimbach;de:08117:2189;Jebenhausen;
Rathaus;de:08117:2201;Uhingen;Uhingen
Wasserberg;de:08117:2202;Uhingen;
Weilenberger Hof;de:08117:2203;Uhingen;
Steinige Halde;de:08117:2204;Sparwiesen;
Marktplatz;de:08117:3002;Göppingen;Göppingen
Brückenstraße;de:08117:3003;Göppingen;Göppingen
Fuchseckstraße;de:08117:3004;Göppingen;Göppingen
Wasserbergstraße;de:08117:3005;Göppingen;
Sankt Pauls Kirche;de:08117:3006;Göppingen;
Industriegebiet Ost;de:08117:3007;Göppingen;Göppingen
Wielandstraße/Bf;de:08117:3008;Holzheim (Göppingen);
Buchrain;de:08117:3009;Holzheim (Göppingen);
Rigipark;de:08117:3010;Holzheim (Göppingen);
St. Gotth. Weilerbachweg;de:08117:3011;Göppingen;
Manzen Obere Siedlung;de:08117:3012;Göppingen;
Ursenwang Lindenplatz;de:08117:3013;Göppingen;
Ursenwang Kiefernsteige;de:08117:3014;Göppingen;
Ursenwang Eschenstr.;de:08117:3015;Göppingen;
Manzen Manzenstr.;de:08117:3017;Göppingen;
Kirche;de:08117:3018;Schlat;Schlat
Bachstraße;de:08117:3020;Schlat;Schlat
Rommentaler Straße;de:08117:3022;Schlat;
Manzen Spitzenbergstr.;de:08117:3023;Göppingen;
Manzen Sportplatz;de:08117:3024;Göppingen;
Steinstraße;de:08117:3025;Holzheim (Göppingen);
Enzbachweg;de:08117:3026;Schlat;
Kreuzung Gruibingen Auendorf;de:08117:3224;Gammelshausen;
Fuchsecksattel;de:08117:3225;Auendorf;
Volksbank;de:08117:3226;Auendorf;Auendorf
Ditzenbacher Str.;de:08117:3227;Auendorf;
Am Warmen;de:08117:3230;Mühlhausen im Täle;
Mühlhauser Str.;de:08117:3231;Gruibingen;
Rathaus;de:08117:3232;Gruibingen;Gruibingen
Grundschule;de:08117:3233;Gruibingen;Gruibingen
Brückenweg;de:08117:3234;Gruibingen;
Kornbergsattel;de:08117:3235;Gruibingen;
Katholische Kirche;de:08117:3239;Gruibingen;Gruibingen
Hochschule;de:08117:3301;Göppingen;Göppingen
Dieselstraße;de:08117:3302;Göppingen;Göppingen
Heininger-/Jahnstraße;de:08117:3303;Göppingen;
Polizeipräsidium Einsatz;de:08117:3305;Göppingen;
Aussiedlerhöfe;de:08117:3306;Heiningen (GP);Heiningen (GP)
Adler;de:08117:3307;Heiningen (GP);
Kirchstraße;de:08117:3308;Heiningen (GP);Heiningen (GP)
Uhlandstraße;de:08117:3309;Heiningen (GP);Heiningen (GP)
Mörikestraße;de:08117:3310;Heiningen (GP);Heiningen (GP)
Breitestraße;de:08117:3311;Heiningen (GP);
Friedhof;de:08117:3312;Heiningen (GP);Heiningen (GP)
Alter Bahnhof;de:08117:3320;Heiningen (GP);
Frühlingstraße;de:08117:3314;Eschenbach;Eschenbach
Gemeindehaus;de:08117:3315;Eschenbach;Eschenbach
Backhaus;de:08117:3316;Eschenbach;Eschenbach
Grundschule;de:08117:3317;Eschenbach;Eschenbach
Feuerwehrhaus;de:08117:3318;Eschenbach;Eschenbach
Gewerbepark;de:08117:3319;Eschenbach;
Kreisverkehr;de:08117:3322;Gammelshausen;Gammelshausen
Kirche;de:08117:3323;Gammelshausen;Gammelshausen
Weingartenstraße;de:08117:3324;Gammelshausen;Gammelshausen
Eschenbacher Str.;de:08117:3325;Gammelshausen;
Gammelshauser Str.;de:08117:3327;Dürnau;
Abzweig Kornberghalle;de:08117:3328;Dürnau;
Dürnauer Straße;de:08117:3330;Bad Boll;
Boller Straße;de:08117:3331;Dürnau;
Gemeinschaftsschule;de:08117:3332;Bad Boll;
Kirchplatz;de:08117:3334;Bad Boll;Bad Boll
Sehningen;de:08117:3335;Bad Boll;
Ev. Akademie/Reha-Klinik;de:08117:3336;Bad Boll;
Ortsmitte;de:08117:3339;Dürnau;Dürnau
Lindenstraße;de:08117:3378;Heiningen (GP);Heiningen (GP)
Hermann-Hesse-Realschule;de:08117:3383;Göppingen;
Bahnhofssteg;de:08117:3385;Göppingen;
Schiller-Realschule;de:08117:3386;Göppingen;
Kirche;de:08117:3501;Hohenstadt (GP);Hohenstadt (GP)
Rathaus;de:08117:3502;Oberdrackenstein;Oberdrackenstein
Unterdrackenstein Kirche;de:08117:3503;Drackenstein;
Lamm;de:08117:3504;Gosbach;Gosbach
Grundschule;de:08117:3505;Bad Ditzenbach;Bad Ditzenbach
Abzweig Waltertal;de:08117:3506;Hohenstadt (GP);
Einkaufszentrum;de:08117:3510;Gosbach;Gosbach
Feuerwache;de:08117:4001;Göppingen;Göppingen
Friedrichstraße;de:08117:4002;Göppingen;Göppingen
Christophstraße;de:08117:4003;Göppingen;Göppingen
Kunsthalle;de:08117:4004;Göppingen;
EWS-Arena/Nördl. Ringstr.;de:08117:4006;Göppingen;
Mozartstraße;de:08117:4007;Göppingen;Göppingen
Rotes Reusch;de:08117:4008;Bartenbach (Göppingen);
Raiffeisenstraße;de:08117:4011;Bartenbach (Göppingen);Bartenbach (Göppingen)
Schelmenstraße/Friedhof;de:08117:4012;Bartenbach (Göppingen);
Im Engenlauch;de:08117:4013;Bartenbach (Göppingen);
Wilhelmshilfe;de:08117:4014;Bartenbach (Göppingen);Bartenbach (Göppingen)
Theater im Bahnhof;de:08117:4015;Rechberghausen;
Feuerwehr;de:08117:4016;Rechberghausen;Rechberghausen
Grundschule;de:08117:4018;Rechberghausen;Rechberghausen
Ebene/Schule;de:08117:4019;Rechberghausen;
Kirchplatz/Rathaus;de:08117:4020;Rechberghausen;
Ziegelstraße;de:08117:4021;Rechberghausen;Rechberghausen
Graf-Degenfeld-Straße;de:08117:4024;Rechberghausen;
Panoramastr.;de:08117:4025;Rechberghausen;
Schlosshofstraße;de:08117:4026;Rechberghausen;
Schlossmarkt;de:08117:4027;Rechberghausen;
Kreuzung Adelberg;de:08117:4028;Rechberghausen;
Zell Rechberghäuser Str.;de:08117:4030;Börtlingen;
Untere Bruck;de:08117:4031;Börtlingen;
Löwen;de:08117:4032;Börtlingen;Börtlingen
Kreissparkasse;de:08117:4033;Börtlingen;Börtlingen
Friedhof;de:08117:4034;Börtlingen;Börtlingen
Breech Krzg. Rattenharz;de:08117:4035;Börtlingen;
Industriegebiet;de:08117:4036;Börtlingen;Börtlingen
Wangener Straße;de:08117:4038;Rechberghausen;Rechberghausen
Reichenhardtstraße;de:08117:4039;Rechberghausen;
Bergstraße;de:08117:4040;Rechberghausen;Rechberghausen
Sonnenbrücke;de:08117:4042;Rechberghausen;
Lindach;de:08117:4043;Rechberghausen;
Breech Wendeplatte;de:08117:4050;Börtlingen;
EWS-Arena/Lorcher Str.;de:08117:4901;Göppingen;
Landratsamt;de:08117:4902;Göppingen;Göppingen
Albert-Schweitzer-Schule;de:08117:4904;Göppingen;
Reuschkirche;de:08117:4905;Göppingen;
Turnerschaft Stadion;de:08117:4906;Göppingen;
Eugenstraße;de:08117:4907;Göppingen;Göppingen
Wangener Straße;de:08117:4908;Göppingen;Göppingen
Schillerstraße;de:08117:4037;Göppingen;Göppingen
Christkönigskirche;de:08117:4910;Göppingen;
Hofhalde;de:08117:4912;Bartenbach (Göppingen);
Sportplatz;de:08117:4914;Bartenbach (Göppingen);Bartenbach (Göppingen)
Lerchenberg Ortsmitte;de:08117:4915;Göppingen;
Hohrein Ortsmitte;de:08117:4916;Göppingen;
Am Meerbach;de:08117:4917;Bartenbach (Göppingen);
Brunnenstraße;de:08117:4918;Bartenbach (Göppingen);Bartenbach (Göppingen)
Hohenstädter Weg;de:08117:4920;Göppingen;
Uhlandstraße;de:08117:5002;Faurndau;Faurndau
Panoramastraße/Bahnhof;de:08117:5003;Faurndau;
Buchenstraße;de:08117:5004;Faurndau;Faurndau
Haier Waldorfschule;de:08117:5005;Faurndau;
Haier Haierschule;de:08117:5006;Faurndau;
Hanglich;de:08117:5007;Wangen (GP);
Holzhäuser Straße;de:08117:5008;Wangen (GP);
Schulstraße;de:08117:5010;Wangen (GP);Wangen (GP)
Eichbühl;de:08117:5011;Wangen (GP);
Uhlandstraße;de:08117:5013;Oberwälden;Oberwälden
Backhaus;de:08117:5015;Oberwälden;Oberwälden
Abzweig Oberwälden;de:08117:5016;Wangen (GP);
Gewerbegebiet;de:08117:5020;Sparwiesen;Sparwiesen
Schloss Filseck;de:08117:5021;Faurndau;
Eichenhof;de:08117:6003;Eislingen (F);
Marktplatz;de:08117:6004;Salach;Salach
Eislinger Straße;de:08117:6007;Salach;
Krummwälden Brückenstr.;de:08117:6010;Eislingen (F);
Krummw. Schwarzengasse;de:08117:6011;Eislingen (F);
Kreuzung Eschenbäche;de:08117:6012;Eislingen (F);
Breitfelderhof;de:08117:6013;Ottenbach;
Siedlung;de:08117:6014;Ottenbach;Ottenbach
Kitzener Straße;de:08117:6015;Ottenbach;
Adlerstraße;de:08117:6016;Ottenbach;Ottenbach
Gasthaus Krone;de:08117:6017;Ottenbach;
Ziegelstraße;de:08117:6018;Salach;Salach
Baumgarten;de:08117:6019;Salach;
Ringstraße;de:08117:6021;Salach;Salach
Brühlweg;de:08117:6022;Salach;
Christophsbad;de:08117:7002;Göppingen;
Pfingstwasen;de:08117:7003;Göppingen;
Marienstraße;de:08117:7006;Faurndau;Faurndau
Sauerbrunnen;de:08117:7007;Faurndau;
Hirschplatz;de:08117:7008;Faurndau;
Hirschstraße;de:08117:7009;Faurndau;Faurndau
Filseckstraße;de:08117:7010;Faurndau;
Iltisweg;de:08117:7001;Faurndau;
Albstraße;de:08117:7013;Sparwiesen;Sparwiesen
Marktplatz;de:08117:7014;Sparwiesen;Sparwiesen
Schubartstraße;de:08117:7015;Faurndau;Faurndau
Ludwigstraße;de:08117:7016;Faurndau;Faurndau
Wiesental;de:08117:7017;Wäschenbeuren;
Dorfstraße;de:08117:7403;Roßwälden;Roßwälden
Ebersbacher Straße;de:08117:7404;Schlierbach;
Kindergarten;de:08117:7405;Roßwälden;Roßwälden
Kirche;de:08117:7406;Roßwälden;Roßwälden
Dreieck;de:08117:7407;Weiler (Ebersbach);
In den Messenwiesen;de:08117:7408;Roßwälden;
Filsbrücke;de:08117:7409;Ebersbach (F);
Hardtschule;de:08117:7411;Ebersbach (F);
Rathaus;de:08117:7412;Ebersbach (F);Ebersbach (F)
Birkhöfe;de:08117:7414;Roßwälden;
Georg-Elser-Weg;de:08117:7600;Süßen;
Fahrzeugwerke;de:08117:7602;Eislingen (F);
Querstraße;de:08117:7605;Salach;
Dugendorf;de:08117:7607;Salach;
Briefzentrum;de:08117:7608;Salach;
Rabenwiesen;de:08117:7609;Süßen;
Kapellenstraße;de:08117:7610;Süßen;Süßen
Tobelkreuzung;de:08117:7611;Süßen;
Stiegelwiese;de:08117:7612;Süßen;
Fuchseckstraße;de:08117:7613;Süßen;Süßen
Sudetenstraße;de:08117:7614;Donzdorf;Donzdorf
Schlater Straße;de:08117:7615;Süßen;
Rathaus;de:08117:7616;Süßen;Süßen
Umspannwerk;de:08117:7618;Süßen;
Bahnhof;de:08117:7619;Donzdorf;Donzdorf
Abzweig Reichenbach;de:08117:7620;Donzdorf;
Marrenstraße;de:08117:7621;Donzdorf;
Stadthalle;de:08117:7622;Donzdorf;Donzdorf
Schulzentrum;de:08117:7623;Donzdorf;Donzdorf
Lautergarten;de:08117:7624;Donzdorf;
Abzweig Winzingen;de:08117:7625;Donzdorf;
Hagenbuch;de:08117:7626;Donzdorf;
Rathaus;de:08117:7631;Reichenbach unter Rechberg (Donzdorf);Reichenbach unter Rechberg (Donzdorf)
Adolf-Kolping-Straße;de:08117:7632;Donzdorf;
Stadtbibliothek;de:08117:7637;Ebersbach (F);Ebersbach (F)
Büchenbronn Gemeindehaus;de:08117:7638;Ebersbach (F);
Krapfenreut;de:08117:7639;Ebersbach (F);
Rauhwiesenstraße;de:08117:7640;Winzingen;
Rathaus;de:08117:7641;Winzingen;Winzingen
Sportplatz;de:08117:7642;Winzingen;Winzingen
Grünbach;de:08117:7644;Donzdorf;
Zachersmühle;de:08117:7653;Adelberg;
Abzweig beim Kloster;de:08117:7654;Adelberg;
Volksbank;de:08117:7656;Adelberg;Adelberg
Krone;de:08117:7663;Baiereck;Baiereck
Nassach Unterhütt;de:08117:7664;Uhingen;
Altes Rathaus;de:08117:7666;Weißenstein;Weißenstein
Am Kugelrain;de:08117:7669;Baiereck;
Büchenbronn Siedlung;de:08117:7672;Ebersbach (F);
Büchenbronn Forsthaus;de:08117:7673;Ebersbach (F);
Büchenbronn Königseiche;de:08117:7674;Ebersbach (F);
Lamm;de:08117:7675;Treffelhausen;Treffelhausen
Kindergarten;de:08117:7676;Baiereck;Baiereck
Herrenbachstraße;de:08117:7677;Baiereck;
Nassach Friedhof;de:08117:7678;Uhingen;
Nassach Bolzplatz;de:08117:7679;Uhingen;
Hirsch;de:08117:7680;Schnittlingen;Schnittlingen
Kirche;de:08117:7682;Nenningen;Nenningen
Schule;de:08117:17683;Treffelhausen;Treffelhausen
Rathaus;de:08117:7686;Stötten;Stötten
Skilift;de:08117:7688;Treffelhausen;Treffelhausen
Auchtertstraße;de:08117:7801;Schlierbach;
Hattenhofer Straße;de:08117:7802;Schlierbach;
Kirche;de:08117:7803;Schlierbach;Schlierbach
Bachbrücke;de:08117:7804;Schlierbach;
Tannenhöfe;de:08117:7800;Schlierbach;
Siemensstraße;de:08117:7799;Schlierbach;Schlierbach
Pflegeheim;de:08117:7798;Schlierbach;Schlierbach
Feldwiesen;de:08117:8002;Bünzwangen;
Pläckertstraße;de:08117:8003;Bünzwangen;
Silcherstraße;de:08117:8004;Bünzwangen;Bünzwangen
Siedlung;de:08117:8005;Bünzwangen;Bünzwangen
Pusteblumenkreisel;de:08117:8008;Ebersbach (F);
Büchenbronner Straße;de:08117:8012;Ebersbach (F);
Im Hegnach;de:08117:8013;Ebersbach (F);
Stadtmitte;de:08117:8014;Ebersbach (F);Ebersbach (F)
Leintelstraße;de:08117:8015;Ebersbach (F);
Sportplätze;de:08117:9000;Göppingen;
Lessingstraße;de:08117:9002;Göppingen;Göppingen
Keplerstraße;de:08117:9003;Göppingen;Göppingen
Gaussweg;de:08117:9004;Göppingen;
Siedlung Bergfeld;de:08117:9005;Göppingen;
Alb Fils Klinikum;de:08117:9006;Göppingen;
Stadthalle;de:08117:9007;Göppingen;Göppingen
Schulbad;de:08117:9008;Göppingen;
Dürerstraße;de:08117:9010;Göppingen;
Hogy;de:08117:9011;Göppingen;
Friedhof Nord;de:08117:9012;Göppingen;Göppingen
Hohensteinstraße;de:08117:9013;Göppingen;Göppingen
Sausteige;de:08117:9014;Göppingen;
John-F.-Kennedy-Str.;de:08117:9015;Göppingen;
Stauferpark;de:08117:9016;Göppingen;
Paul-Koepff-Weg;de:08117:9018;Göppingen;
Roseggerweg;de:08117:9020;Göppingen;
Lise-Meitner-Straße;de:08117:9021;Göppingen;Göppingen
Manfred-Wörner-Straße;de:08117:9027;Göppingen;
Dr.-Herbert-König-Platz;de:08117:1054;Göppingen;
Dr.-Pfeiffer-Straße;de:08117:9201;Göppingen;
Röntgenweg;de:08117:9202;Göppingen;
Waldeckstraße;de:08117:9203;Göppingen;Göppingen
Hugstraße;de:08117:9204;Göppingen;
Friedhof Süd;de:08117:9301;Göppingen;Göppingen
Am Galgenberg;de:08117:9302;Göppingen;
Rathaus;de:08117:9303;Göppingen;Göppingen
Barbarossa-Thermen;de:08117:9401;Göppingen;
Scheerstr./Dr.Engel Realschule;de:08117:9812;Eislingen (F);
Nassachmühle;de:08117:9822;Uhingen;
Diegelsberg;de:08117:9823;Uhingen;
Bünzwanger Straße;de:08117:9825;Uhingen;Uhingen
Nassachmühle Schule;de:08117:9826;Uhingen;
Ursenwang Grundschule;de:08117:9833;Göppingen;
Staufeneckschule;de:08117:9862;Salach;
Raichberg Schulzentrum;de:08117:9881;Ebersbach (F);
WHG;de:08117:9895;Göppingen;
Berufsschulzentrum Öde;de:08117:9896;Göppingen;
Stauferschule;de:08117:9911;Wäschenbeuren;Wäschenbeuren
Ergenzingen;de:08416:2052;Ergenzingen;
Rathaus;de:08415:24319;Häslach;Häslach
Tübinger Straße;de:08416:6352;Dettenhausen;Dettenhausen
Alte Post;de:08416:6353;Dettenhausen;
Schule;de:08416:6354;Dettenhausen;Dettenhausen
Dettenhausen;de:08416:6349;Dettenhausen;
Torstraße (Bahnhof);de:08416:6348;Dettenhausen;
Altes Rathaus;de:08416:6362;Dettenhausen;Dettenhausen
Ziegelwasenstraße;de:08415:28280;Grafenberg;
Brunnenstr.;de:08415:28286;Grafenberg;
Rathaus;de:08415:28624;Donnstetten;Donnstetten
Gutenberger Straße;de:08415:28646;Donnstetten;Donnstetten
Fuchslöcher;de:08415:28678;Donnstetten;
Jahnstraße;de:08415:29042;Walddorf;Walddorf
Gustav-Werner-Schule;de:08415:29044;Walddorf;
Calw;de:08235:9030;Calw;
Eisberg L362;de:08235:9350;Nagold;
Waldlust;de:08235:10069;Nagold;
Vogelsang;de:08235:10070;Nagold;Nagold
Mötzinger Straße;de:08235:10072;Nagold;Nagold
Gymnasium;de:08235:1123;Stammheim (CW);Stammheim (CW)
Kimmichwiesen;de:08235:1122;Calw;
Bauknecht;de:08235:1120;Calw;
Steckenäckerle;de:08235:1110;Calw;
Kreiskrankenhaus;de:08235:1100;Calw;Calw
Linde;de:08235:1090;Calw;Calw
Bergwald;de:08235:1500;Gechingen;
Gartenstraße;de:08235:2540;Gechingen;Gechingen
Rathaus;de:08235:1510;Gechingen;Gechingen
Im Gailer;de:08235:1530;Gechingen;
Kloster;de:08235:1020;Hirsau;Hirsau
Klinikum Nordschwarzwald;de:08235:1000;Hirsau;
Liebenzeller Straße;de:08235:1040;Hirsau;
Brühl;de:08235:1050;Calw;Calw
Starenweg;de:08235:1140;Althengstett;Althengstett
Lamm;de:08235:1150;Althengstett;Althengstett
Kirche;de:08235:1160;Althengstett;Althengstett
Schule;de:08235:1166;Althengstett;Althengstett
INGpark Süd;de:08235:10399;Nagold;
Althengstett;de:08235:1170;Althengstett;
Waldenser Friedhof;de:08235:1177;Neuhengstett;
Dorfplatz;de:08235:1200;Ottenbronn;Ottenbronn
Dorfzentrum;de:08235:1220;Möttlingen;
Calwer Straße;de:08235:1180;Ostelsheim;Ostelsheim
Ortsmitte;de:08235:1240;Simmozheim;Simmozheim
Ferdinand-Porsche-Str.;de:08235:10092;Nagold;
Gottlieb-Daimler-Straße;de:08235:10093;Nagold;
Hoher-Baum-Weg;de:08235:4401;Nagold;
Lise-Meitner-Straße;de:08235:4403;Nagold;Nagold
INGpark Nord;de:08235:11111;Nagold;
Rathaus;de:08235:1165;Althengstett;Althengstett
Backhaus;de:08235:1195;Neuhengstett;Neuhengstett
Bundesstraße;de:08235:1175;Neuhengstett;
Schule;de:08235:1190;Neuhengstett;Neuhengstett
Arche;de:08235:1210;Möttlingen;
Weil der Städter Straße;de:08235:2770;Möttlingen;
B28;de:08235:10156;Berneck;
Breiter Weg;de:08235:10208;Ebhausen;Ebhausen
Rathaus;de:08235:10207;Ebhausen;Ebhausen
In der Misse;de:08235:10206;Ebhausen;
Bahnhof;de:08235:10165;Rohrdorf (CW);Rohrdorf (CW)
Gamp;de:08235:10166;Rohrdorf (CW);
Wagon;de:08235:9332;Nagold;
Sankt Aurelius;de:08235:1045;Hirsau;
Mittelfeld;de:08235:1241;Simmozheim;
Einkaufszentrum;de:08235:10122;Nagold;Nagold
Altensteiger Straße;de:08235:10112;Nagold;
Rahalde;de:08235:1242;Simmozheim;
ZOB;de:08235:9340;Nagold;Nagold
Heumaden Bundesstraße;de:08235:1130;Calw;
Industriegebiet;de:08235:1168;Althengstett;Althengstett
Rathaus;de:08235:7881;Altensteig;Altensteig
Schule;de:08235:1205;Ottenbronn;Ottenbronn
Heumaden H.-Schnaufer-Str.;de:08235:3000;Calw;
Kirchberg;de:08235:1535;Gechingen;Gechingen
Kirche;de:08235:1201;Ottenbronn;Ottenbronn
Netz / IHK;de:08235:9333;Nagold;
Vollm.Weg/Birkenweg;de:08235:10343;Nagold;
Kindergarten;de:08235:10124;Nagold;Nagold
Heckengäustraße;de:08235:10118;Nagold;
Heckenrosenweg;de:08235:10119;Nagold;
IMMO;de:08235:10145;Nagold;
Lembergschule;de:08235:10135;Nagold;
Leonberger Straße;de:08236:3514;Heimsheim;Heimsheim
See;de:08236:3510;Heimsheim;Heimsheim
Schafwäsche;de:08236:3509;Heimsheim;
Marktplatz;de:08236:3513;Heimsheim;Heimsheim
Egelsee;de:08236:3507;Heimsheim;Heimsheim
Mühlhausener Straße;de:08236:3607;Lehningen;
Ludwig-Uhland-Schule;de:08236:3515;Heimsheim;
